2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR4/sitemap.quarterlyindex3.xml,full-index,2001,QTR4,e761638ba6355d969bae9913dce70c3f
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR1/sitemap.quarterlyindex1.xml,full-index,2002,QTR1,438c5e96d7de5be091fcfab16e084605
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR1/sitemap.quarterlyindex2.xml,full-index,2002,QTR1,1d0302604f1d53828cf9783745858967
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR1/sitemap.quarterlyindex3.xml,full-index,2002,QTR1,f38d6b81a302595ca4606a086063d5bb
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR1/sitemap.quarterlyindex4.xml,full-index,2002,QTR1,65f6ab411c405d4b836edc51a41df562
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR1/sitemap.quarterlyindex5.xml,full-index,2002,QTR1,a3e7d8efb620581a963ac3a7ebc6778e
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR2/sitemap.quarterlyindex1.xml,full-index,2002,QTR2,81e7258648f651deba5ebb24c53184e3
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR2/sitemap.quarterlyindex2.xml,full-index,2002,QTR2,ba4eb34b08755a6d9f38fad9213c4cb0
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR2/sitemap.quarterlyindex3.xml,full-index,2002,QTR2,9e0dca6370185174af17ecf1e05f44f0
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR2/sitemap.quarterlyindex4.xml,full-index,2002,QTR2,6c660a17875d5284ac1518314c403850
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR3/sitemap.quarterlyindex1.xml,full-index,2002,QTR3,02defcec3eab545bb683a529cdd43f82
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR3/sitemap.quarterlyindex2.xml,full-index,2002,QTR3,4076c8e135ef5fc18f3569857e51db73
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR3/sitemap.quarterlyindex3.xml,full-index,2002,QTR3,06ee1246294d544ea68df2a058fa7883
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR3/sitemap.quarterlyindex4.xml,full-index,2002,QTR3,590eda6b5a745bac8c3d55202a1b6693
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR4/sitemap.quarterlyindex1.xml,full-index,2002,QTR4,69277ac245025bd8acf595fa871807ce
